lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,year,day,month,day_of_week,week_of_year,arrival_lag_1,arrival_lag_7,arrival_rolling_mean_7,arrival_rolling_mean_14,arrival_pct_change,volatility
26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,0.0,0.0,2015,20,7,0,30,0.02,0.01,0.011428571428571429,0.010714285714285714,-50.0,LOW
26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,0.0,0.0,2015,22,7,2,30,0.01,0.01,0.011428571428571429,0.010714285714285714,0.0,LOW
26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,0.0,0.0,2015,23,7,3,30,0.01,0.01,0.011428571428571429,0.010714285714285716,0.0,LOW
26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,0.0,0.0,2015,24,7,4,30,0.01,0.01,0.011428571428571429,0.010714285714285714,0.0,LOW
12000.0,12000.0,12000.0,10000.0,12285.714285714286,12142.857142857143,12066.666666666666,755.9289460184539,534.5224838248486,2002,29,5,2,22,0.01,3.0,1.2257142857142858,2.27,100.0,LOW
12000.0,14000.0,12000.0,10000.0,12285.714285714286,12142.857142857143,12133.333333333334,755.9289460184539,534.5224838248486,2002,31,5,4,22,0.02,2.0,0.7999999999999999,2.0571428571428574,0.0,LOW
12000.0,12000.0,12000.0,14000.0,12000.0,12142.857142857143,12200.0,0.0,534.5224838248486,2002,1,6,5,22,0.02,3.5,0.5171428571428571,1.8442857142857143,100.0,LOW
12000.0,12000.0,12000.0,12000.0,12000.0,12142.857142857143,12133.333333333334,0.0,534.5224838248486,2002,3,6,0,23,0.04,0.02,0.022857142857142857,1.5614285714285714,-50.0,LOW
12000.0,12000.0,12000.0,14000.0,12000.0,12142.857142857143,12133.333333333334,0.0,534.5224838248486,2002,4,6,1,23,0.02,0.03,0.022857142857142857,1.3985714285714288,49.999999999999986,LOW
12000.0,12000.0,12000.0,12000.0,12000.0,12142.857142857143,12066.666666666666,0.0,534.5224838248486,2002,5,6,2,23,0.03,0.02,0.022857142857142857,1.1507142857142856,0.0,LOW
12000.0,12000.0,12000.0,12000.0,12000.0,12142.857142857143,12066.666666666666,0.0,534.5224838248486,2002,6,6,3,23,0.03,0.01,0.024285714285714282,0.8885714285714286,-33.33333333333333,LOW
12000.0,12000.0,12000.0,12000.0,12000.0,12142.857142857143,12066.666666666666,0.0,534.5224838248486,2002,7,6,4,23,0.02,0.02,0.025714285714285717,0.6257142857142857,49.999999999999986,LOW
12000.0,12000.0,14000.0,12000.0,12000.0,12142.857142857143,12066.666666666666,0.0,534.5224838248486,2002,10,6,0,24,0.03,0.02,0.027142857142857142,0.4135714285714286,-33.33333333333333,LOW
12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12066.666666666666,0.0,0.0,2002,11,6,1,24,0.02,0.04,0.027142857142857142,0.27214285714285713,49.999999999999986,HIGH
9000.0,12000.0,12000.0,12000.0,11571.42857142857,11785.714285714286,11966.666666666666,1133.8934190276811,801.7837257372731,2002,12,6,2,24,0.03,0.02,0.025714285714285714,0.02428571428571429,0.0,LOW
9000.0,12000.0,12000.0,12000.0,11142.857142857143,11571.42857142857,11866.666666666666,1463.8501094227995,1089.4095588038444,2002,13,6,3,24,0.03,0.03,0.027142857142857142,0.024999999999999998,-66.66666666666666,HIGH
10000.0,12000.0,12000.0,12000.0,10857.142857142857,11428.57142857143,11800.0,1463.8501094227995,1157.8684470436792,2002,14,6,4,24,0.01,0.03,0.02428571428571429,0.023571428571428573,100.0,HIGH
9000.0,12000.0,12000.0,12000.0,10428.57142857143,11214.285714285714,11700.0,1511.8578920369084,1311.4039117603015,2002,15,6,5,24,0.02,0.02,0.022857142857142857,0.023571428571428573,100.0,HIGH
10000.0,12000.0,12000.0,12000.0,10142.857142857143,11071.42857142857,11633.333333333334,1345.185418269098,1328.057326976612,2002,17,6,0,25,0.04,0.03,0.025714285714285714,0.025714285714285714,-50.0,LOW
10000.0,12000.0,12000.0,12000.0,9857.142857142857,10928.57142857143,11566.666666666666,1069.0449676496967,1328.057326976612,2002,18,6,1,25,0.02,0.02,0.024285714285714282,0.025714285714285717,49.999999999999986,LOW
10000.0,9000.0,12000.0,12000.0,9571.42857142857,10785.714285714286,11500.0,534.522483824847,1311.4039117603015,2002,19,6,2,25,0.03,0.03,0.025714285714285714,0.02642857142857143,0.0,LOW
10000.0,9000.0,12000.0,12000.0,9714.285714285714,10642.857142857143,11433.333333333334,487.9500364742648,1277.4459408789605,2002,20,6,3,25,0.03,0.03,0.025714285714285714,0.025714285714285714,-33.33333333333333,HIGH
12000.0,10000.0,12000.0,12000.0,10142.857142857143,10642.857142857143,11433.333333333334,899.735410842437,1277.4459408789605,2002,21,6,4,25,0.02,0.01,0.02428571428571429,0.025714285714285714,49.999999999999986,HIGH
10000.0,9000.0,12000.0,12000.0,10142.857142857143,10500.0,11366.666666666666,899.735410842437,1224.7448713915894,2002,22,6,5,25,0.03,0.02,0.027142857142857142,0.025714285714285714,0.0,HIGH
12000.0,10000.0,12000.0,12000.0,10571.42857142857,10500.0,11366.666666666666,975.9000729485334,1224.7448713915894,2002,24,6,0,26,0.03,0.04,0.028571428571428574,0.025714285714285714,-33.33333333333333,HIGH
10000.0,10000.0,12000.0,12000.0,10571.42857142857,10357.142857142857,11300.0,975.9000729485334,1150.7283885330303,2002,25,6,1,26,0.02,0.02,0.025714285714285714,0.025714285714285714,49.999999999999986,LOW
10000.0,10000.0,12000.0,12000.0,10571.42857142857,10214.285714285714,11233.333333333334,975.9000729485334,1050.9022810878303,2002,28,6,4,26,0.03,0.03,0.027142857142857142,0.025714285714285717,0.0,HIGH
8000.0,10000.0,9000.0,12000.0,10285.714285714286,9928.57142857143,11100.0,1380.1311186847083,1071.6117059605351,2002,29,6,5,26,0.03,0.03,0.027142857142857142,0.02642857142857143,33.33333333333334,LOW
8000.0,12000.0,9000.0,14000.0,10000.0,9857.142857142857,10966.666666666666,1632.9931618554517,1167.3205911990767,2002,1,7,0,27,0.04,0.02,0.028571428571428574,0.027142857142857142,-25.000000000000007,LOW
8000.0,10000.0,10000.0,12000.0,9428.57142857143,9785.714285714286,10766.666666666666,1511.8578920369075,1251.3728724621071,2002,2,7,1,27,0.03,0.03,0.03,0.027142857142857142,33.33333333333334,LOW
8000.0,12000.0,9000.0,12000.0,9142.857142857143,9642.857142857143,10633.333333333334,1573.5915849388844,1336.3062095621212,2002,3,7,2,27,0.04,0.03,0.03142857142857143,0.029285714285714283,0.0,LOW
8000.0,10000.0,10000.0,12000.0,8571.42857142857,9571.42857142857,10500.0,975.9000729485277,1398.586413506135,2002,4,7,3,27,0.04,0.02,0.032857142857142856,0.030714285714285715,-25.000000000000007,HIGH
10000.0,10000.0,10000.0,12000.0,8571.42857142857,9571.42857142857,10433.333333333334,975.9000729485277,1398.586413506135,2002,5,7,4,27,0.03,0.03,0.03428571428571429,0.03,33.33333333333334,LOW
10000.0,8000.0,10000.0,12000.0,8571.42857142857,9571.42857142857,10366.666666666666,975.9000729485277,1398.586413506135,2002,6,7,5,27,0.04,0.03,0.03571428571428571,0.03142857142857143,25.000000000000007,HIGH
8000.0,8000.0,10000.0,12000.0,8571.42857142857,9428.57142857143,10233.333333333334,975.9000729485277,1452.5460784051245,2002,8,7,0,28,0.05,0.04,0.038571428571428576,0.032857142857142856,-60.0,HIGH
10000.0,8000.0,12000.0,12000.0,8857.142857142857,9428.57142857143,10166.666666666666,1069.0449676496942,1452.5460784051245,2002,9,7,1,28,0.02,0.03,0.03571428571428571,0.03214285714285715,0.0,HIGH
