State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,future_modal_price,future_price_pct_change,future_log_return,days_to_next
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2013-06-03,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,14000,14000,14000,2013-06-04,12000.0,-0.14285714285714285,-0.15415067982725836,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-06,11000.0,-0.08333333333333333,-0.08701137698962981,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,11000,11000,2013-06-07,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,11000,11000,2013-06-08,10000.0,-0.09090909090909091,-0.0953101798043249,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,10000,10000,10000,2013-06-10,11000.0,0.1,0.09531017980432493,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-06-11,12000.0,0.09090909090909091,0.08701137698962969,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,12000,12000,12000,2013-06-12,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-13,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,12000,12000,12000,2013-06-14,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-06-15,12000.0,0.0,0.0,3.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-06-18,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-06-19,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-20,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-06-21,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-22,12000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-24,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-06-25,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-26,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,12000,12000,12000,2013-06-27,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-06-28,13000.0,0.08333333333333333,0.08004270767353636,3.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-07-01,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-02,11000.0,-0.08333333333333333,-0.08701137698962981,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,11000,11000,2013-07-03,12000.0,0.09090909090909091,0.08701137698962969,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,12000,12000,12000,2013-07-04,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-05,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-07-06,13000.0,0.08333333333333333,0.08004270767353636,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-08,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-09,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-07-10,11000.0,-0.08333333333333333,-0.08701137698962981,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-07-11,13000.0,0.18181818181818182,0.16705408466316624,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-07-12,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-07-13,13000.0,0.08333333333333333,0.08004270767353636,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-15,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-16,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-17,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-18,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-19,11000.0,-0.15384615384615385,-0.1670540846631662,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,11000,11000,11000,2013-07-20,12000.0,0.09090909090909091,0.08701137698962969,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-21,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-07-22,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-23,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-07-24,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-25,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-26,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-07-27,13000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-29,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-07-30,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-07-31,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-08-01,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-08-02,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,13000,13000,13000,2013-08-03,12000.0,-0.07692307692307693,-0.08004270767353637,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,12000,12000,12000,2013-08-05,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,13000,13000,13000,2013-08-06,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,13000,13000,13000,2013-08-07,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-08-08,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-08-09,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-08-10,12000.0,-0.07692307692307693,-0.08004270767353637,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-08-12,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-08-13,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-08-14,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-08-15,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-08-16,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-08-17,11000.0,-0.15384615384615385,-0.1670540846631662,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,11000,11000,2013-08-19,12000.0,0.09090909090909091,0.08701137698962969,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-08-20,11500.0,-0.041666666666666664,-0.04255961441879589,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,12000,11500,2013-08-21,12000.0,0.043478260869565216,0.0425596144187959,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-08-22,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-08-23,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,13000,13000,13000,2013-08-24,12000.0,-0.07692307692307693,-0.08004270767353637,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-08-26,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-08-27,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-08-28,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,12000,12000,12000,2013-08-29,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-08-30,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-08-31,11000.0,-0.15384615384615385,-0.1670540846631662,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,11000,11000,11000,2013-09-01,13000.0,0.18181818181818182,0.16705408466316624,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,13000,13000,13000,2013-09-02,11000.0,-0.15384615384615385,-0.1670540846631662,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,11000,11100,11000,2013-09-03,13000.0,0.18181818181818182,0.16705408466316624,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-09-05,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-09-06,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,13000,13000,13000,2013-09-07,11000.0,-0.15384615384615385,-0.1670540846631662,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.6,11000,11000,11000,2013-09-09,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-10,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,11000,11000,11000,2013-09-11,13000.0,0.18181818181818182,0.16705408466316624,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-09-12,11000.0,-0.15384615384615385,-0.1670540846631662,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-13,12000.0,0.09090909090909091,0.08701137698962969,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-09-14,13000.0,0.08333333333333333,0.08004270767353636,3.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2013-09-17,11000.0,-0.15384615384615385,-0.1670540846631662,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,11000,11000,11000,2013-09-18,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-19,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-20,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-21,10000.0,-0.09090909090909091,-0.0953101798043249,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,10000,10000,10000,2013-09-23,12000.0,0.2,0.1823215567939546,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2013-09-24,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-09-25,11000.0,-0.08333333333333333,-0.08701137698962981,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-26,11000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-09-27,10000.0,-0.09090909090909091,-0.0953101798043249,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,10000,10000,10000,2013-09-28,10000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,10000,10000,10000,2013-09-30,11000.0,0.1,0.09531017980432493,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,11000,11000,11000,2013-10-01,10000.0,-0.09090909090909091,-0.0953101798043249,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,10000,10000,10000,2013-10-03,12000.0,0.2,0.1823215567939546,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-10-04,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.1,12000,12000,12000,2013-10-05,13000.0,0.08333333333333333,0.08004270767353636,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-10-07,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.4,12000,12000,12000,2013-10-08,14000.0,0.16666666666666666,0.15415067982725836,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,14000,14000,2013-10-09,12000.0,-0.14285714285714285,-0.15415067982725836,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-10-10,14000.0,0.16666666666666666,0.15415067982725836,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2013-10-11,13000.0,-0.07142857142857142,-0.07410797215372185,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-10-12,12000.0,-0.07692307692307693,-0.08004270767353637,3.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-10-15,13000.0,0.08333333333333333,0.08004270767353636,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2013-10-17,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-10-18,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-10-19,12000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2013-10-21,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,16000,16000,16000,2014-01-01,11000.0,-0.3125,-0.3746934494414107,7.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,11000,11000,2014-01-08,15000.0,0.36363636363636365,0.31015492830383945,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,15000,15000,15000,2014-01-10,15000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,15000,16000,15000,2014-01-11,16000.0,0.06666666666666667,0.06453852113757116,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,16000,16000,16000,2014-01-13,13000.0,-0.1875,-0.2076393647782445,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-01-14,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-01-15,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,14000,13000,2014-01-16,13500.0,0.038461538461538464,0.03774032798284711,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,14000,13500,2014-01-17,14000.0,0.037037037037037035,0.03636764417087479,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-01-18,15000.0,0.07142857142857142,0.06899287148695142,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,16000,15000,2014-01-20,15000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,15000,15000,15000,2014-01-21,15500.0,0.03333333333333333,0.03278982282299097,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,15000,16000,15500,2014-01-22,15500.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,15000,16000,15500,2014-01-23,16000.0,0.03225806451612903,0.03174869831458027,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,16000,16000,16000,2014-01-24,16000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,16000,16000,16000,2014-01-25,12000.0,-0.25,-0.2876820724517809,6.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-01-31,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2014-02-01,13000.0,0.08333333333333333,0.08004270767353636,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-03,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-04,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-05,14000.0,0.07692307692307693,0.07410797215372183,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-02-06,12000.0,-0.14285714285714285,-0.15415067982725836,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2014-02-07,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-08,13000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-10,15000.0,0.15384615384615385,0.14310084364067324,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,15000,15000,15000,2014-02-11,12000.0,-0.2,-0.2231435513142097,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-02-12,11000.0,-0.08333333333333333,-0.08701137698962981,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,11000,11000,2014-02-13,13500.0,0.22727272727272727,0.20479441264601322,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,14000,13500,2014-02-14,12000.0,-0.1111111111111111,-0.11778303565638351,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2014-02-15,13000.0,0.08333333333333333,0.08004270767353636,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-17,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2014-02-18,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-19,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2014-02-20,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-02-21,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-02-22,12000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,12000,12000,2014-02-24,11500.0,-0.041666666666666664,-0.04255961441879589,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,11000,12000,11500,2014-02-25,13000.0,0.13043478260869565,0.12260232209233228,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2014-02-26,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-02-27,12000.0,-0.07692307692307693,-0.08004270767353637,4.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-03-03,12000.0,0.0,0.0,7.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-03-10,12000.0,0.0,0.0,5.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-03-15,12000.0,0.0,0.0,3.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-03-29,12000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-03-31,13000.0,0.08333333333333333,0.08004270767353636,3.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-04-03,12000.0,-0.07692307692307693,-0.08004270767353637,4.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-04-07,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-04-08,12000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,12000,12000,12000,2014-04-09,13000.0,0.08333333333333333,0.08004270767353636,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-04-10,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,7000,8000,7500,2014-04-28,14000.0,0.8666666666666667,0.6241543090729939,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,14000,14000,2014-04-30,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-01,14500.0,0.03571428571428571,0.03509131981127019,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,15000,14500,2014-05-02,14000.0,-0.034482758620689655,-0.03509131981127006,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-03,14000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,14000,14000,2014-05-05,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-06,9600.0,-0.3142857142857143,-0.37729423114146804,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.5,9500,9800,9600,2014-05-07,13500.0,0.40625,0.3409265869705932,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13500,14000,13500,2014-05-08,13000.0,-0.037037037037037035,-0.037740327982847086,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,14000,13000,2014-05-09,13000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2014-05-10,14000.0,0.07692307692307693,0.07410797215372183,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-12,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-13,13500.0,-0.03571428571428571,-0.03636764417087483,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,14000,13500,2014-05-14,13000.0,-0.037037037037037035,-0.037740327982847086,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2014-05-15,14000.0,0.07692307692307693,0.07410797215372183,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-16,13000.0,-0.07142857142857142,-0.07410797215372185,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,14000,13000,2014-05-17,14000.0,0.07692307692307693,0.07410797215372183,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14500,14000,2014-05-19,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-20,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,14500,14000,2014-05-21,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-22,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,14000,14000,2014-05-23,14000.0,0.0,0.0,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14000,14000,2014-05-24,14000.0,0.0,0.0,2.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,14000,14500,14000,2014-05-26,13000.0,-0.07142857142857142,-0.07410797215372185,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,14000,13000,2014-05-27,14000.0,0.07692307692307693,0.07410797215372183,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,14000,14000,14000,2014-05-28,12500.0,-0.10714285714285714,-0.11332868530700312,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,13000,12500,2014-05-29,13000.0,0.04,0.03922071315328133,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,13000,13000,2014-05-30,13500.0,0.038461538461538464,0.03774032798284711,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,13000,14000,13500,2014-05-31,13000.0,-0.037037037037037035,-0.037740327982847086,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.3,13000,13000,13000,2014-06-01,12000.0,-0.07692307692307693,-0.08004270767353637,1.0
Kerala,Malappuram,Parappanangadi,Other,Beverages,0.2,12000,13000,12000,2014-06-02,13000.0,0.08333333333333333,0.08004270767353636,1.0
