State Name,District Name,Market Name,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,Price_Spread,Price_Ratio
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-03-10,2014,3,10,0,11,1,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-10,2014,3,10,0,11,1,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,5.5,20000,21800,21000,2014-03-10,2014,3,10,0,11,1,1800,1.05
Jharkhand,Dhanbad,Dhanbad,Beverages,0.09,21000,23000,22000,2014-03-10,2014,3,10,0,11,1,2000,1.0476190476190477
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-11,2014,3,11,1,11,1,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-11,2014,3,11,1,11,1,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-11,2014,3,11,1,11,1,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,8.51,21000,23000,22000,2014-03-11,2014,3,11,1,11,1,2000,1.0476190476190477
Jharkhand,Dhanbad,Dhanbad,Beverages,14.66,21000,23000,22000,2014-03-12,2014,3,12,2,11,1,2000,1.0476190476190477
Kerala,Idukki,Vandiperiyar,Beverages,2.0,20400,20600,20500,2014-03-12,2014,3,12,2,11,1,200,1.0049019607843137
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-12,2014,3,12,2,11,1,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,8.68,21000,23000,22000,2014-03-13,2014,3,13,3,11,1,2000,1.0476190476190477
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-13,2014,3,13,3,11,1,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-13,2014,3,13,3,11,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-13,2014,3,13,3,11,1,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-14,2014,3,14,4,11,1,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,8.71,21000,23000,22000,2014-03-14,2014,3,14,4,11,1,2000,1.0476190476190477
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-03-15,2014,3,15,5,11,1,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-15,2014,3,15,5,11,1,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,10.0,19800,20000,20000,2014-03-17,2014,3,17,0,12,1,200,1.0101010101010102
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-17,2014,3,17,0,12,1,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-03-18,2014,3,18,1,12,1,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-18,2014,3,18,1,12,1,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,2.0,19900,20000,19950,2014-03-19,2014,3,19,2,12,1,100,1.0025125628140703
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-19,2014,3,19,2,12,1,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-19,2014,3,19,2,12,1,1000,1.04
Jharkhand,Dhanbad,Dhanbad,Beverages,0.1,21000,23000,22000,2014-03-19,2014,3,19,2,12,1,2000,1.0476190476190477
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-19,2014,3,19,2,12,1,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-20,2014,3,20,3,12,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-21,2014,3,21,4,12,1,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-21,2014,3,21,4,12,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-21,2014,3,21,4,12,1,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-22,2014,3,22,5,12,1,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,0.09,21000,23000,22000,2014-03-22,2014,3,22,5,12,1,2000,1.0476190476190477
Jharkhand,Dhanbad,Dhanbad,Beverages,7.86,21000,23000,22000,2014-03-23,2014,3,23,6,12,1,2000,1.0476190476190477
Jharkhand,Dhanbad,Dhanbad,Beverages,0.12,21000,23000,22000,2014-03-24,2014,3,24,0,13,1,2000,1.0476190476190477
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-24,2014,3,24,0,13,1,1000,1.04
Kerala,Idukki,Vandiperiyar,Beverages,2.0,19950,20000,19950,2014-03-24,2014,3,24,0,13,1,50,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-24,2014,3,24,0,13,1,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-24,2014,3,24,0,13,1,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,5.71,21000,23000,22000,2014-03-25,2014,3,25,1,13,1,2000,1.0476190476190477
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-25,2014,3,25,1,13,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-26,2014,3,26,2,13,1,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-26,2014,3,26,2,13,1,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,1.0,20000,20500,20300,2014-03-26,2014,3,26,2,13,1,500,1.015
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-26,2014,3,26,2,13,1,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-27,2014,3,27,3,13,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-27,2014,3,27,3,13,1,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-27,2014,3,27,3,13,1,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-28,2014,3,28,4,13,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-03-28,2014,3,28,4,13,1,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-03-28,2014,3,28,4,13,1,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-03-29,2014,3,29,5,13,1,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-29,2014,3,29,5,13,1,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,2.0,20000,21000,21000,2014-03-31,2014,3,31,0,14,1,1000,1.05
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-03-31,2014,3,31,0,14,1,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-03-31,2014,3,31,0,14,1,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-01,2014,4,1,1,14,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-01,2014,4,1,1,14,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-01,2014,4,1,1,14,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-02,2014,4,2,2,14,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.3,13000,13000,13000,2014-04-03,2014,4,3,3,14,2,0,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-03,2014,4,3,3,14,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-03,2014,4,3,3,14,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-03,2014,4,3,3,14,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-04,2014,4,4,4,14,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-04,2014,4,4,4,14,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-04,2014,4,4,4,14,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-05,2014,4,5,5,14,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-05,2014,4,5,5,14,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-05,2014,4,5,5,14,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-07,2014,4,7,0,15,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-04-07,2014,4,7,0,15,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-08,2014,4,8,1,15,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-04-08,2014,4,8,1,15,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-09,2014,4,9,2,15,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-09,2014,4,9,2,15,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-09,2014,4,9,2,15,2,1000,1.0625
Kerala,Idukki,Vandiperiyar,Beverages,2.0,21000,21200,21100,2014-04-09,2014,4,9,2,15,2,200,1.0047619047619047
Kerala,Malappuram,Parappanangadi,Beverages,0.3,12000,12000,12000,2014-04-09,2014,4,9,2,15,2,0,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-10,2014,4,10,3,15,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-10,2014,4,10,3,15,2,1000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.3,13000,13000,13000,2014-04-10,2014,4,10,3,15,2,0,1.0
Kerala,Malappuram,Parappanangadi,Beverages,0.2,12000,12000,12000,2014-04-11,2014,4,11,4,15,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-11,2014,4,11,4,15,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-11,2014,4,11,4,15,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,26000,27000,27000,2014-04-11,2014,4,11,4,15,2,1000,1.0384615384615385
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-12,2014,4,12,5,15,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-12,2014,4,12,5,15,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-12,2014,4,12,5,15,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-14,2014,4,14,0,16,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-15,2014,4,15,1,16,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-15,2014,4,15,1,16,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-16,2014,4,16,2,16,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-16,2014,4,16,2,16,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-16,2014,4,16,2,16,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-17,2014,4,17,3,16,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-18,2014,4,18,4,16,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-19,2014,4,19,5,16,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-04-21,2014,4,21,0,17,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-04-21,2014,4,21,0,17,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-21,2014,4,21,0,17,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-22,2014,4,22,1,17,2,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,0.5,21200,21500,21300,2014-04-23,2014,4,23,2,17,2,300,1.0047169811320755
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-23,2014,4,23,2,17,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-24,2014,4,24,3,17,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-25,2014,4,25,4,17,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-26,2014,4,26,5,17,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,7000,8000,7500,2014-04-28,2014,4,28,0,18,2,1000,1.0714285714285714
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-28,2014,4,28,0,18,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-29,2014,4,29,1,18,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-04-30,2014,4,30,2,18,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.3,14000,14000,14000,2014-04-30,2014,4,30,2,18,2,0,1.0
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-01,2014,5,1,3,18,2,0,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,26000,27000,27000,2014-05-02,2014,5,2,4,18,2,1000,1.0384615384615385
Kerala,Malappuram,Parappanangadi,Beverages,0.3,14000,15000,14500,2014-05-02,2014,5,2,4,18,2,1000,1.0357142857142858
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-02,2014,5,2,4,18,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,25000,26000,26000,2014-05-03,2014,5,3,5,18,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-03,2014,5,3,5,18,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-03,2014,5,3,5,18,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-05,2014,5,5,0,19,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,25000,26000,26000,2014-05-05,2014,5,5,0,19,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2014-05-05,2014,5,5,0,19,2,1000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.3,14000,14000,14000,2014-05-05,2014,5,5,0,19,2,0,1.0
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-06,2014,5,6,1,19,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-06,2014,5,6,1,19,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-07,2014,5,7,2,19,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-07,2014,5,7,2,19,2,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.5,9500,9800,9600,2014-05-07,2014,5,7,2,19,2,300,1.0105263157894737
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-07,2014,5,7,2,19,2,1000,1.0625
Kerala,Idukki,Vandiperiyar,Beverages,3.0,21000,21200,21100,2014-05-07,2014,5,7,2,19,2,200,1.0047619047619047
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-08,2014,5,8,3,19,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.3,13500,14000,13500,2014-05-08,2014,5,8,3,19,2,500,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-09,2014,5,9,4,19,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-09,2014,5,9,4,19,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-09,2014,5,9,4,19,2,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,14000,13000,2014-05-09,2014,5,9,4,19,2,1000,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-10,2014,5,10,5,19,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-10,2014,5,10,5,19,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-10,2014,5,10,5,19,2,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,13000,13000,2014-05-10,2014,5,10,5,19,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-12,2014,5,12,0,20,2,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,8.44,18000,21000,19000,2014-05-12,2014,5,12,0,20,2,3000,1.0555555555555556
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-12,2014,5,12,0,20,2,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-12,2014,5,12,0,20,2,0,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-12,2014,5,12,0,20,2,1000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-13,2014,5,13,1,20,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-13,2014,5,13,1,20,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-14,2014,5,14,2,20,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,14000,13500,2014-05-14,2014,5,14,2,20,2,1000,1.0384615384615385
Kerala,Idukki,Vandiperiyar,Beverages,2.0,20800,21000,20900,2014-05-14,2014,5,14,2,20,2,200,1.0048076923076923
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,13000,13000,2014-05-15,2014,5,15,3,20,2,0,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-15,2014,5,15,3,20,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-15,2014,5,15,3,20,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-15,2014,5,15,3,20,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-16,2014,5,16,4,20,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-16,2014,5,16,4,20,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-16,2014,5,16,4,20,2,1000,1.04
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-16,2014,5,16,4,20,2,1000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2014-05-17,2014,5,17,5,20,2,1000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,14000,13000,2014-05-17,2014,5,17,5,20,2,1000,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.05,25000,26000,26000,2014-05-17,2014,5,17,5,20,2,1000,1.04
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-17,2014,5,17,5,20,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14500,14000,2014-05-19,2014,5,19,0,21,2,500,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-19,2014,5,19,0,21,2,1000,1.0344827586206897
Kerala,Idukki,Vandiperiyar,Beverages,2.0,20800,21000,20900,2014-05-19,2014,5,19,0,21,2,200,1.0048076923076923
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-20,2014,5,20,1,21,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-20,2014,5,20,1,21,2,0,1.0
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,18000,21000,19000,2014-05-20,2014,5,20,1,21,2,3000,1.0555555555555556
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-21,2014,5,21,2,21,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-21,2014,5,21,2,21,2,1000,1.04
Kerala,Idukki,Vandiperiyar,Beverages,10.0,19500,21000,20000,2014-05-21,2014,5,21,2,21,2,1500,1.0256410256410255
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-21,2014,5,21,2,21,2,1000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.3,14000,14500,14000,2014-05-21,2014,5,21,2,21,2,500,1.0
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-22,2014,5,22,3,21,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-22,2014,5,22,3,21,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-23,2014,5,23,4,21,2,1000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-23,2014,5,23,4,21,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-23,2014,5,23,4,21,2,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.3,14000,14000,14000,2014-05-23,2014,5,23,4,21,2,0,1.0
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14000,14000,2014-05-24,2014,5,24,5,21,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-24,2014,5,24,5,21,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-26,2014,5,26,0,22,2,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,7.0,12000,18000,14000,2014-05-26,2014,5,26,0,22,2,6000,1.1666666666666667
Jharkhand,Deogarh,Madhupur,Beverages,0.1,25000,26000,26000,2014-05-26,2014,5,26,0,22,2,1000,1.04
Kerala,Malappuram,Parappanangadi,Beverages,0.2,14000,14500,14000,2014-05-26,2014,5,26,0,22,2,500,1.0
Jharkhand,Deogarh,Madhupur,Beverages,0.1,16000,17000,17000,2014-05-26,2014,5,26,0,22,2,1000,1.0625
Jharkhand,Dhanbad,Dhanbad,Beverages,9.0,12000,18000,14000,2014-05-27,2014,5,27,1,22,2,6000,1.1666666666666667
Kerala,Malappuram,Parappanangadi,Beverages,0.3,13000,14000,13000,2014-05-27,2014,5,27,1,22,2,1000,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-27,2014,5,27,1,22,2,1000,1.0344827586206897
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-28,2014,5,28,2,22,2,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,0.06,16000,18000,17000,2014-05-28,2014,5,28,2,22,2,2000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.3,14000,14000,14000,2014-05-28,2014,5,28,2,22,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-29,2014,5,29,3,22,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,12000,13000,12500,2014-05-29,2014,5,29,3,22,2,1000,1.0416666666666667
Jharkhand,Dhanbad,Dhanbad,Beverages,8.0,16000,18000,17000,2014-05-29,2014,5,29,3,22,2,2000,1.0625
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-30,2014,5,30,4,22,2,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,9.0,16000,18000,17000,2014-05-30,2014,5,30,4,22,2,2000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,13000,13000,2014-05-30,2014,5,30,4,22,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-05-31,2014,5,31,5,22,2,1000,1.0344827586206897
Jharkhand,Dhanbad,Dhanbad,Beverages,8.0,16000,18000,17000,2014-05-31,2014,5,31,5,22,2,2000,1.0625
Kerala,Malappuram,Parappanangadi,Beverages,0.2,13000,14000,13500,2014-05-31,2014,5,31,5,22,2,1000,1.0384615384615385
Kerala,Malappuram,Parappanangadi,Beverages,0.3,13000,13000,13000,2014-06-01,2014,6,1,6,22,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-06-02,2014,6,2,0,23,2,1000,1.0344827586206897
Kerala,Malappuram,Parappanangadi,Beverages,0.2,12000,13000,12000,2014-06-02,2014,6,2,0,23,2,1000,1.0
Jharkhand,Dhanbad,Dhanbad,Beverages,8.0,16000,18000,17000,2014-06-02,2014,6,2,0,23,2,2000,1.0625
Jharkhand,Deogarh,Madhupur,Beverages,0.05,26000,27000,27000,2014-06-03,2014,6,3,1,23,2,1000,1.0384615384615385
Kerala,Malappuram,Parappanangadi,Beverages,0.3,13000,13000,13000,2014-06-03,2014,6,3,1,23,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,2.0,14500,15500,15000,2014-06-03,2014,6,3,1,23,2,1000,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,16000,17000,17000,2014-06-03,2014,6,3,1,23,2,1000,1.0625
