State Name,District Name,Market Name,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,Price_Spread,Price_Ratio,Arrival_Lag_1,Arrival_Lag_3,Arrival_Lag_7,Price_Lag_1,Price_Lag_3,Price_Lag_7,Arrival_RollMean_7,Price_RollMean_7,Arrival_RollMean_14,Price_RollMean_14,Arrival_RollMean_30,Price_RollMean_30,Price_Volatility_14,Arrival_Volatility_14,Log_Arrivals,Log_Modal_Price,Price_Change,Price_Pct_Change,Arrival_Change,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,Year_Trend,Is_Weekend,State Name_Encoded,District Name_Encoded,Market Name_Encoded
Jharkhand,Dhanbad,Dhanbad,Beverages,0.8,16000,19000,17000,2010-08-18,2010,8,18,2,33,3,3000,1.0625,0.2,0.2,1.0,17000.0,17000.0,17000.0,0.5714285714285714,16928.571428571428,0.5714285714285714,17035.714285714286,0.6066666666666667,16933.333333333332,307.86396310736507,0.49834892229405775,0.5877866649021191,9.741027444837728,0.0,0.0,0.6000000000000001,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.7,16000,19000,16500,2010-08-20,2010,8,20,4,33,3,3000,1.03125,0.8,0.1,2.0,17000.0,17000.0,17000.0,0.5428571428571428,16928.571428571428,0.5785714285714285,17071.428571428572,0.6166666666666667,16966.666666666668,267.2612419123348,0.5010428684693122,0.9932517730102833,9.711176264112805,-500.0,-0.02941003470384095,0.8999999999999999,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,17000,2010-08-23,2010,8,23,0,34,3,3000,1.0625,1.7,0.2,0.4,16500.0,17000.0,17000.0,0.5,16857.14285714286,0.6785714285714286,17000.0,0.6466666666666666,16966.666666666668,277.3500981125323,0.5753641942665154,0.262364264467491,9.741027444837728,500.0,0.030301193867038362,-1.4,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.2,16000,19000,17000,2010-08-25,2010,8,25,2,34,3,3000,1.0625,0.3,0.8,0.1,17000.0,17000.0,16500.0,0.4857142857142857,16857.14285714286,0.6642857142857144,17000.0,0.6233333333333333,16983.333333333332,277.3500981125323,0.58257669400312,0.7884573603642702,9.741027444837728,0.0,0.0,0.8999999999999999,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,17000,2010-08-29,2010,8,29,6,34,3,3000,1.0625,1.2,1.7,0.2,17000.0,16500.0,17000.0,0.6428571428571429,16928.571428571428,0.7000000000000001,17000.0,0.6566666666666666,17000.0,277.3500981125323,0.6000000000000003,0.262364264467491,9.741027444837728,0.0,0.0,-0.8999999999999999,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,16500,2010-09-01,2010,9,1,2,35,3,3000,1.03125,0.3,0.3,0.1,17000.0,17000.0,17000.0,0.6571428571428571,16928.571428571428,0.6714285714285715,17000.0,0.65,17000.0,277.3500981125323,0.6094494002200445,0.262364264467491,9.711176264112805,-500.0,-0.02941003470384095,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.5,15000,19000,17000,2010-09-03,2010,9,3,4,35,3,4000,1.1333333333333333,0.3,1.2,0.2,16500.0,17000.0,17000.0,0.6857142857142857,16857.14285714286,0.6357142857142858,16928.571428571428,0.6366666666666667,17000.0,267.26124191234294,0.6159509756430336,0.4054651081081644,9.741027444837728,500.0,0.030301193867038362,0.2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.8,16000,19000,17000,2010-09-08,2010,9,8,2,36,3,3000,1.0625,0.5,0.3,0.8,17000.0,17000.0,17000.0,0.7285714285714285,16857.14285714286,0.65,16892.85714285714,0.64,17016.666666666668,212.90765681306007,0.6098549638422872,0.5877866649021191,9.741027444837728,0.0,0.0,0.30000000000000004,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,17000,2010-09-10,2010,9,10,4,36,3,3000,1.0625,0.8,0.3,1.7,17000.0,16500.0,16500.0,0.7285714285714286,16857.14285714286,0.6357142857142858,16892.85714285714,0.66,17016.666666666668,212.90765681306007,0.6033332321453787,0.262364264467491,9.741027444837728,0.0,0.0,-0.5,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,17000,2010-09-11,2010,9,11,5,36,3,3000,1.0625,0.3,0.5,0.3,17000.0,17000.0,17000.0,0.5285714285714286,16928.571428571428,0.5142857142857143,16892.85714285714,0.5933333333333333,17000.0,212.90765681306007,0.4621973319117864,0.262364264467491,9.741027444837728,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,17000,2010-09-12,2010,9,12,6,36,3,3000,1.0625,0.3,0.8,1.2,17000.0,17000.0,17000.0,0.5285714285714286,16928.571428571428,0.5071428571428571,16892.85714285714,0.5866666666666666,16983.333333333332,212.90765681306007,0.4648643900094968,0.262364264467491,9.741027444837728,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.1,16000,19000,17000,2010-09-17,2010,9,17,4,37,3,3000,1.0625,0.3,0.3,0.3,17000.0,17000.0,17000.0,0.39999999999999997,16928.571428571428,0.5214285714285715,16928.571428571428,0.5766666666666667,16983.333333333332,181.5682598005208,0.45434411125112195,0.09531017980432487,9.741027444837728,0.0,0.0,-0.19999999999999998,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,2.0,16000,19000,17000,2010-09-19,2010,9,19,6,37,3,3000,1.0625,0.1,0.3,0.3,17000.0,17000.0,16500.0,0.37142857142857144,16928.571428571428,0.5142857142857143,16928.571428571428,0.5733333333333335,17000.0,181.5682598005208,0.4605300338608901,1.0986122886681098,9.741027444837728,0.0,0.0,1.9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,2.0,16000,19000,17000,2010-09-20,2010,9,20,0,38,3,3000,1.0625,2.0,0.3,0.5,17000.0,17000.0,17000.0,0.6142857142857142,17000.0,0.65,16928.571428571428,0.6066666666666668,16983.333333333332,181.5682598005208,0.5906319952780702,1.0986122886681098,9.741027444837728,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,19000,17000,2010-09-24,2010,9,24,4,38,3,3000,1.0625,2.0,0.1,0.8,17000.0,17000.0,17000.0,0.8285714285714285,17000.0,0.7785714285714285,16928.571428571428,0.6566666666666667,16966.666666666668,181.5682598005208,0.6750254370461466,0.18232155679395465,9.741027444837728,0.0,0.0,-1.8,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.5,16000,19000,17500,2010-09-26,2010,9,26,6,38,3,3000,1.09375,0.2,2.0,0.3,17000.0,17000.0,17000.0,0.7428571428571429,17000.0,0.7357142857142858,16928.571428571428,0.6533333333333334,16966.666666666668,181.5682598005208,0.6923840006785288,0.4054651081081644,9.770013301136158,500.0,0.02941003470384095,0.3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,19000,17500,2010-09-28,2010,9,28,1,39,3,3000,1.09375,0.5,2.0,0.3,17500.0,17000.0,17000.0,0.7714285714285715,17071.428571428572,0.6500000000000001,17000.0,0.6533333333333334,17000.0,196.11613513806768,0.6357914510519701,0.262364264467491,9.770013301136158,0.0,0.0,-0.2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.0,16000,18000,17000,2010-10-08,2010,10,8,4,40,4,2000,1.0625,0.3,0.2,0.3,17500.0,17000.0,17000.0,0.7714285714285714,17142.85714285714,0.65,17035.714285714286,0.6400000000000001,17033.333333333332,237.3155732745632,0.6357914510519701,0.6931471805599453,9.741027444837728,-500.0,-0.028569796011656476,0.7,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.5,16000,18000,17000,2010-10-10,2010,10,10,6,40,4,2000,1.0625,1.0,0.5,0.1,17000.0,17500.0,17000.0,0.8714285714285713,17142.85714285714,0.6357142857142858,17035.714285714286,0.6633333333333333,17016.666666666668,237.3155732745632,0.624631759651105,0.4054651081081644,9.741027444837728,0.0,0.0,-0.5,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.8,16000,18000,17000,2010-10-14,2010,10,14,3,41,4,2000,1.0625,0.5,0.3,2.0,17000.0,17500.0,17000.0,0.9285714285714286,17142.85714285714,0.65,17035.714285714286,0.6633333333333333,17016.666666666668,237.3155732745632,0.6186212958606486,0.5877866649021191,9.741027444837728,0.0,0.0,0.30000000000000004,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.5,16000,18000,17000,2010-10-24,2010,10,24,6,42,4,2000,1.0625,0.8,1.0,2.0,17000.0,17000.0,17000.0,0.7571428571428571,17142.85714285714,0.6857142857142857,17071.428571428572,0.6666666666666666,17016.666666666668,181.56825980050888,0.611249845502127,0.9162907318741551,9.741027444837728,0.0,0.0,0.7,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.1,16000,18000,17000,2010-10-27,2010,10,27,2,43,4,2000,1.0625,1.5,0.5,0.2,17000.0,17000.0,17000.0,0.6857142857142857,17142.85714285714,0.7571428571428571,17071.428571428572,0.6933333333333332,17016.666666666668,181.56825980050888,0.6453553412527993,0.09531017980432487,9.741027444837728,0.0,0.0,-1.4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.4,16000,18000,17000,2010-10-29,2010,10,29,4,43,4,2000,1.0625,0.1,0.8,0.5,17000.0,17000.0,17500.0,0.6714285714285715,17142.85714285714,0.7071428571428572,17071.428571428572,0.67,17000.0,181.56825980050888,0.6684819607649352,0.33647223662121295,9.741027444837728,0.0,0.0,0.30000000000000004,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.4,16000,18000,17000,2010-10-30,2010,10,30,5,43,4,2000,1.0625,0.4,1.5,0.3,17000.0,17000.0,17500.0,0.6571428571428571,17071.428571428572,0.7142857142857143,17071.428571428572,0.6733333333333333,16983.333333333332,181.56825980050888,0.6643182078783343,0.33647223662121295,9.741027444837728,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,18000,17000,2010-11-01,2010,11,1,0,44,4,2000,1.0625,0.4,0.1,1.0,17000.0,17000.0,17000.0,0.6714285714285715,17000.0,0.7214285714285714,17071.428571428572,0.6533333333333334,16983.333333333332,181.56825980050888,0.6600449535140324,0.18232155679395465,9.741027444837728,0.0,0.0,-0.2,-0.5000000000000004,0.8660254037844384,0.0,1.0,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.5,16000,18000,17000,2010-11-03,2010,11,3,2,44,4,2000,1.0625,0.2,0.4,0.5,17000.0,17000.0,17000.0,0.5571428571428572,17000.0,0.7142857142857143,17071.428571428572,0.5933333333333334,16983.333333333332,181.56825980050888,0.6654751256486927,0.4054651081081644,9.741027444837728,0.0,0.0,0.3,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,24.4,16000,18000,17000,2010-11-04,2010,11,4,3,44,4,2000,1.0625,0.5,0.4,0.8,17000.0,17000.0,17000.0,0.5571428571428572,17000.0,0.7428571428571429,17071.428571428572,0.5966666666666666,16983.333333333332,181.56825980050888,0.6453553412527991,3.2347491740244907,9.741027444837728,0.0,0.0,23.9,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.5,16000,18000,17000,2010-11-07,2010,11,7,6,44,4,2000,1.0625,24.4,0.2,1.5,17000.0,17000.0,17000.0,3.9285714285714284,17000.0,2.3428571428571425,17071.428571428572,1.4066666666666667,17000.0,181.56825980050888,6.370933307513995,0.9162907318741551,9.741027444837728,0.0,0.0,-22.9,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.2,16000,18000,17000,2010-11-09,2010,11,9,1,45,4,2000,1.0625,1.5,0.5,0.1,17000.0,17000.0,17000.0,3.9285714285714284,17000.0,2.307142857142857,17071.428571428572,1.45,17000.0,181.56825980050888,6.374403656658556,0.7884573603642702,9.741027444837728,0.0,0.0,-0.30000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,18000,17000,2010-11-17,2010,11,17,2,46,4,2000,1.0625,1.2,24.4,0.4,17000.0,17000.0,17000.0,4.085714285714285,17000.0,2.3785714285714286,17071.428571428572,1.4866666666666668,17000.0,181.56825980050888,6.354547562594423,0.262364264467491,9.741027444837728,0.0,0.0,-0.8999999999999999,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.3,16000,18000,17000,2010-11-21,2010,11,21,6,46,4,2000,1.0625,0.3,1.5,0.4,17000.0,17000.0,17000.0,4.071428571428571,17000.0,2.364285714285714,17035.714285714286,1.4899999999999998,17000.0,133.63062095603732,6.359318679381783,0.832909122935104,9.741027444837728,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.8,16000,18000,17000,2010-11-23,2010,11,23,1,47,4,2000,1.0625,1.3,1.2,0.2,17000.0,17000.0,17000.0,4.2,17000.0,2.4357142857142855,17000.0,1.5066666666666668,17000.0,0.0,6.3399353482334675,0.5877866649021191,9.741027444837728,0.0,0.0,-0.5,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,19000,17000,2010-11-28,2010,11,28,6,47,4,3000,1.0625,0.8,0.3,0.5,17000.0,17000.0,17000.0,4.285714285714286,17000.0,2.4214285714285713,17000.0,1.4766666666666666,17016.666666666668,0.0,6.3436435261459305,0.18232155679395465,9.741027444837728,0.0,0.0,-0.6000000000000001,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.0,16000,19000,17000,2010-12-01,2010,12,1,2,48,4,3000,1.0625,0.2,1.3,24.4,17000.0,17000.0,17000.0,4.242857142857143,17000.0,2.3999999999999995,17000.0,1.4733333333333334,17016.666666666668,0.0,6.351135573810645,0.6931471805599453,9.741027444837728,0.0,0.0,0.8,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.0,16000,19000,17000,2010-12-03,2010,12,3,4,48,4,3000,1.0625,1.0,0.8,1.5,17000.0,17000.0,17000.0,0.9,17000.0,2.414285714285714,17000.0,1.4666666666666666,17016.666666666668,0.0,6.3474837101444725,0.6931471805599453,9.741027444837728,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,19000,17000,2010-12-04,2010,12,4,5,48,4,3000,1.0625,1.0,0.2,1.2,17000.0,17000.0,17000.0,0.8285714285714285,17000.0,2.3785714285714286,17000.0,1.49,17016.666666666668,0.0,6.354426509429175,0.18232155679395465,9.741027444837728,0.0,0.0,-0.8,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.4,16000,19000,17500,2010-12-05,2010,12,5,6,48,4,3000,1.09375,0.2,1.0,0.3,17000.0,17000.0,17000.0,0.6857142857142857,17000.0,2.3857142857142857,17000.0,1.4866666666666668,17033.333333333332,0.0,6.351723829354957,0.33647223662121295,9.770013301136158,500.0,0.02941003470384095,0.2,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.0,16000,18000,17000,2010-12-08,2010,12,8,2,49,4,2000,1.0625,0.4,1.0,1.3,17500.0,17000.0,17000.0,0.7000000000000001,17071.428571428572,2.3857142857142857,17035.714285714286,1.4833333333333334,17050.0,133.6306209562121,6.351723829354957,0.6931471805599453,9.741027444837728,-500.0,-0.028569796011656476,0.6,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,18000,17000,2010-12-10,2010,12,10,4,49,4,2000,1.0625,1.0,0.2,0.8,17000.0,17000.0,17000.0,0.6571428571428573,17071.428571428572,2.428571428571428,17035.714285714286,1.49,17050.0,133.6306209562121,6.339306995785358,0.18232155679395465,9.741027444837728,0.0,0.0,-0.8,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.4,16000,19000,18000,2010-12-12,2010,12,12,6,49,4,3000,1.125,0.2,0.4,0.2,17000.0,17500.0,17000.0,0.5714285714285714,17071.428571428572,2.4285714285714284,17035.714285714286,1.4866666666666666,17050.0,133.6306209562121,6.339306995785358,0.33647223662121295,9.798182590890704,1000.0,0.0588200694076819,0.2,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.1,16000,19000,17000,2010-12-14,2010,12,14,1,50,4,3000,1.0625,0.4,1.0,1.0,18000.0,17000.0,17000.0,0.6,17214.285714285714,2.4214285714285713,17107.14285714286,1.49,17083.333333333332,289.4671117609194,6.341703067961933,0.09531017980432487,9.741027444837728,-1000.0,-0.05555246930726071,-0.30000000000000004,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16000,18000,17500,2010-12-15,2010,12,15,2,50,4,2000,1.09375,0.1,0.2,1.0,17000.0,17000.0,17000.0,0.4714285714285714,17214.285714285714,0.6857142857142857,17107.14285714286,1.4833333333333334,17083.333333333332,289.4671117609194,0.478550926246081,0.262364264467491,9.770013301136158,500.0,0.02941003470384095,0.19999999999999998,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.4,16000,18000,17500,2010-12-17,2010,12,17,4,50,4,2000,1.09375,0.3,0.4,0.2,17500.0,18000.0,17000.0,0.3714285714285714,17285.714285714286,0.6,17142.85714285714,1.49,17100.0,305.6249227510628,0.4260733053577217,0.33647223662121295,9.770013301136158,0.0,0.0,0.10000000000000003,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.5,16000,18000,17000,2010-12-18,2010,12,18,5,50,4,2000,1.0625,0.4,0.1,0.4,17500.0,17000.0,17500.0,0.4,17357.14285714286,0.5428571428571428,17178.571428571428,1.4366666666666668,17116.666666666668,316.6618468883247,0.39167153765187757,0.9162907318741551,9.741027444837728,-500.0,-0.028569796011656476,1.1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,18000,17500,2010-12-24,2010,12,24,4,51,4,2000,1.09375,1.5,0.3,1.0,17000.0,17500.0,17000.0,0.5571428571428572,17285.714285714286,0.6285714285714287,17178.571428571428,1.4200000000000002,17116.666666666668,316.6618468883247,0.45981362684088034,0.18232155679395465,9.770013301136158,500.0,0.02941003470384095,-1.3,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.5,16000,18000,17000,2010-12-25,2010,12,25,5,51,4,2000,1.0625,0.2,0.4,0.2,17500.0,17500.0,17000.0,0.44285714285714295,17357.14285714286,0.55,17214.285714285714,1.4200000000000002,17133.333333333332,323.10308632943094,0.42922111927392625,0.9162907318741551,9.741027444837728,-500.0,-0.028569796011656476,1.3,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,18000,17000,2010-12-26,2010,12,26,6,51,4,2000,1.0625,1.5,1.5,0.4,17000.0,17000.0,18000.0,0.6285714285714287,17357.14285714286,0.6,17214.285714285714,1.4533333333333334,17116.666666666668,323.10308632943094,0.49613893835682665,0.18232155679395465,9.741027444837728,0.0,0.0,-1.3,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,8,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.5,16000,18000,17500,2010-12-28,2010,12,28,1,52,4,2000,1.09375,0.2,0.2,0.1,17000.0,17500.0,17000.0,0.6,17214.285714285714,0.6,17214.285714285714,1.45,17100.0,323.10308632943094,0.49613893835682665,0.4054651081081644,9.770013301136158,500.0,0.02941003470384095,0.3,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.2,16000,18000,17500,2010-12-31,2010,12,31,4,52,4,2000,1.09375,0.5,1.5,0.3,17500.0,17000.0,17500.0,0.6571428571428573,17285.714285714286,0.5642857142857143,17250.0,1.4333333333333333,17116.666666666668,325.221817793994,0.48295109301227496,0.18232155679395465,9.770013301136158,0.0,0.0,-0.3,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,8,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.1,16600,18200,17500,2011-01-03,2011,1,3,0,1,1,1600,1.0542168674698795,0.2,0.2,0.4,17500.0,17000.0,17500.0,0.6428571428571429,17285.714285714286,0.5071428571428572,17285.714285714286,1.4233333333333333,17133.333333333332,323.1030863294301,0.47468902486750525,0.09531017980432487,9.770013301136158,0.0,0.0,-0.1,0.49999999999999994,0.8660254037844387,0.0,1.0,9,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,3.2,16600,18200,17500,2011-01-08,2011,1,8,5,1,1,1600,1.0542168674698795,0.1,0.5,1.5,17500.0,17500.0,17000.0,0.6,17285.714285714286,0.5,17321.428571428572,1.4,17150.0,316.661846888323,0.48038446141525376,1.4350845252893227,9.770013301136158,0.0,0.0,3.1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,9,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.3,16600,18200,17500,2011-01-09,2011,1,9,6,1,1,1600,1.0542168674698795,3.2,0.2,0.2,17500.0,17500.0,17500.0,0.8428571428571429,17357.14285714286,0.7000000000000001,17321.428571428572,1.4566666666666666,17166.666666666668,316.661846888323,0.8646920305474666,0.262364264467491,9.770013301136158,0.0,0.0,-2.9000000000000004,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,9,1,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,1.0,16600,18200,17500,2011-01-10,2011,1,10,0,2,1,1600,1.0542168674698795,0.3,0.1,1.5,17500.0,17500.0,17000.0,0.8571428571428571,17357.14285714286,0.65,17357.14285714286,1.4633333333333336,17183.333333333332,305.6249227510601,0.866247433118626,0.6931471805599453,9.770013301136158,0.0,0.0,0.7,0.49999999999999994,0.8660254037844387,0.0,1.0,9,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,0.6,16600,18200,17500,2011-01-12,2011,1,12,2,2,1,1600,1.0542168674698795,1.0,3.2,0.2,17500.0,17500.0,17000.0,0.7857142857142857,17428.571428571428,0.7071428571428572,17392.85714285714,1.4833333333333334,17200.0,289.4671117609157,0.8606475967051084,0.4700036292457356,9.770013301136158,0.0,0.0,-0.4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,9,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,2.0,16600,18200,17500,2011-01-14,2011,1,14,4,2,1,1600,1.0542168674698795,0.6,0.3,0.5,17500.0,17500.0,17500.0,0.8428571428571429,17500.0,0.7214285714285715,17357.14285714286,1.4899999999999998,17216.666666666668,234.40361546924362,0.8568085428617482,1.0986122886681098,9.770013301136158,0.0,0.0,1.4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,9,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,16.0,18000,21000,20000,2012-01-09,2012,1,9,0,2,1,3000,1.1111111111111112,2.0,1.0,0.2,17500.0,17500.0,17500.0,1.0571428571428572,17500.0,0.8571428571428571,17392.85714285714,1.55,17233.333333333332,212.90765681315457,0.9001831315513882,2.833213344056216,9.90353755128617,2500.0,0.1428489800582824,14.0,0.49999999999999994,0.8660254037844387,0.0,1.0,10,0,1,3,2
Jharkhand,Dhanbad,Dhanbad,Beverages,5.0,18000,21000,20000,2012-01-10,2012,1,10,1,2,1,3000,1.1111111111111112,16.0,0.6,0.1,20000.0,17500.0,17500.0,3.3142857142857145,17857.14285714286,1.9785714285714284,17571.428571428572,2.066666666666667,17333.333333333332,730.0459115473689,4.131711988515651,1.791759469228055,9.90353755128617,0.0,0.0,-11.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,10,0,1,3,2
