State Name,District Name,Market Name,Variety,Reported Date,Modal Price (Rs./Quintal),future_modal_price,random_forest_prediction,xgboost_prediction,baseline_error,random_forest_error,xgboost_error,baseline_abs_error,random_forest_abs_error,xgboost_abs_error,actual_price_change,actual_price_change_pct
Kerala,Malappuram,Thirurrangadi,Other,2014-06-16,12000,15000.0,12299.5,12280.243,3000.0,2700.5,2719.7568359375,3000.0,2700.5,2719.7568359375,3000.0,25.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-16,13000,13000.0,13014.833333333334,13273.467,0.0,-14.83333333333394,-273.466796875,0.0,14.83333333333394,273.466796875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-06-16,15000,15000.0,15138.0,15025.732,0.0,-138.0,-25.732421875,0.0,138.0,25.732421875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-06-17,15000,15000.0,15091.333333333334,15024.87,0.0,-91.33333333333394,-24.8701171875,0.0,91.33333333333394,24.8701171875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-06-17,17500,17000.0,17742.0,17308.338,-500.0,-742.0,-308.337890625,500.0,742.0,308.337890625,-500.0,-2.857142857142857
Kerala,Malappuram,Thirurrangadi,Other,2014-06-17,15000,14000.0,13576.666666666666,14108.171,-1000.0,423.33333333333394,-108.1708984375,1000.0,423.33333333333394,108.1708984375,-1000.0,-6.666666666666667
Kerala,Malappuram,Parappanangadi,Other,2014-06-17,13000,13000.0,13018.833333333334,13236.806,0.0,-18.83333333333394,-236.8056640625,0.0,18.83333333333394,236.8056640625,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-18,13000,14500.0,12989.0,13167.746,1500.0,1511.0,1332.25390625,1500.0,1511.0,1332.25390625,1500.0,11.538461538461538
Kerala,Malappuram,Manjeri,Other,2014-06-18,15000,15000.0,15088.0,15022.575,0.0,-88.0,-22.5751953125,0.0,88.0,22.5751953125,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-06-18,14000,14200.0,13253.666666666666,13709.763,200.0,946.3333333333339,490.2373046875,200.0,946.3333333333339,490.2373046875,200.0,1.4285714285714286
Jharkhand,Dhanbad,Dhanbad,Other,2014-06-18,17000,17000.0,17406.8,17355.684,0.0,-406.7999999999993,-355.68359375,0.0,406.7999999999993,355.68359375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-19,14500,13500.0,13921.166666666666,14395.758,-1000.0,-421.16666666666606,-895.7578125,1000.0,421.16666666666606,895.7578125,-1000.0,-6.896551724137931
Kerala,Malappuram,Thirurrangadi,Other,2014-06-19,14200,14500.0,13478.0,13874.753,300.0,1022.0,625.2470703125,300.0,1022.0,625.2470703125,300.0,2.112676056338028
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-06-19,17000,17000.0,16996.666666666668,17007.22,0.0,3.3333333333321207,-7.220703125,0.0,3.3333333333321207,7.220703125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-06-19,26000,27000.0,25946.666666666668,26033.4,1000.0,1053.3333333333321,966.599609375,1000.0,1053.3333333333321,966.599609375,1000.0,3.8461538461538463
Kerala,Malappuram,Manjeri,Other,2014-06-19,15000,15000.0,15083.0,15013.46,0.0,-83.0,-13.4599609375,0.0,83.0,13.4599609375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-20,13500,13000.0,13406.5,13648.071,-500.0,-406.5,-648.0712890625,500.0,406.5,648.0712890625,-500.0,-3.7037037037037033
Kerala,Malappuram,Thirurrangadi,Other,2014-06-20,14500,14000.0,13972.0,13775.366,-500.0,28.0,224.6337890625,500.0,28.0,224.6337890625,-500.0,-3.4482758620689653
Kerala,Malappuram,Manjeri,Other,2014-06-20,15000,15000.0,15104.666666666666,15013.46,0.0,-104.66666666666606,-13.4599609375,0.0,104.66666666666606,13.4599609375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-06-21,17000,17000.0,17325.633333333335,17276.092,0.0,-325.63333333333503,-276.091796875,0.0,325.63333333333503,276.091796875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-21,13000,13500.0,13181.166666666666,13329.991,500.0,318.83333333333394,170.0087890625,500.0,318.83333333333394,170.0087890625,500.0,3.8461538461538463
Kerala,Malappuram,Manjeri,Other,2014-06-21,15000,15000.0,15104.666666666666,15010.723,0.0,-104.66666666666606,-10.72265625,0.0,104.66666666666606,10.72265625,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-06-21,27000,26000.0,25986.666666666668,26018.953,-1000.0,13.33333333333212,-18.953125,1000.0,13.33333333333212,18.953125,-1000.0,-3.7037037037037033
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-06-21,17000,17000.0,17004.666666666668,17005.592,0.0,-4.666666666667879,-5.591796875,0.0,4.666666666667879,5.591796875,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-06-21,14000,13200.0,13685.0,13888.006,-800.0,-485.0,-688.005859375,800.0,485.0,688.005859375,-800.0,-5.714285714285714
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-06-23,17000,18000.0,17003.333333333332,17016.133,1000.0,996.6666666666679,983.8671875,1000.0,996.6666666666679,983.8671875,1000.0,5.88235294117647
Kerala,Malappuram,Manjeri,Other,2014-06-23,15000,15500.0,15144.666666666666,15021.025,500.0,355.33333333333394,478.974609375,500.0,355.33333333333394,478.974609375,500.0,3.3333333333333335
Kerala,Malappuram,Thirurrangadi,Other,2014-06-23,13200,14000.0,12938.666666666666,12556.65,800.0,1061.333333333334,1443.349609375,800.0,1061.333333333334,1443.349609375,800.0,6.0606060606060606
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-06-23,26000,27000.0,25960.0,26035.43,1000.0,1040.0,964.5703125,1000.0,1040.0,964.5703125,1000.0,3.8461538461538463
Kerala,Malappuram,Parappanangadi,Other,2014-06-23,13500,14500.0,13296.166666666666,13389.787,1000.0,1203.833333333334,1110.212890625,1000.0,1203.833333333334,1110.212890625,1000.0,7.4074074074074066
Kerala,Malappuram,Manjeri,Other,2014-06-24,15500,15500.0,15338.333333333334,15387.554,0.0,161.66666666666606,112.4462890625,0.0,161.66666666666606,112.4462890625,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-06-24,14000,13500.0,13478.833333333334,13561.488,-500.0,21.16666666666606,-61.48828125,500.0,21.16666666666606,61.48828125,-500.0,-3.571428571428571
Kerala,Malappuram,Parappanangadi,Other,2014-06-24,14500,14000.0,14091.833333333334,14404.06,-500.0,-91.83333333333394,-404.0595703125,500.0,91.83333333333394,404.0595703125,-500.0,-3.4482758620689653
Jharkhand,Dhanbad,Dhanbad,Other,2014-06-25,17000,17000.0,17702.666666666668,17230.865,0.0,-702.6666666666679,-230.865234375,0.0,702.6666666666679,230.865234375,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-06-25,15500,15500.0,15480.0,15483.508,0.0,20.0,16.4921875,0.0,20.0,16.4921875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-25,14000,16000.0,13752.833333333334,13974.936,2000.0,2247.166666666666,2025.064453125,2000.0,2247.166666666666,2025.064453125,2000.0,14.285714285714285
Kerala,Malappuram,Thirurrangadi,Other,2014-06-25,13500,15000.0,13611.5,13609.105,1500.0,1388.5,1390.89453125,1500.0,1388.5,1390.89453125,1500.0,11.11111111111111
Kerala,Malappuram,Thirurrangadi,Other,2014-06-26,15000,15000.0,14328.333333333334,14545.429,0.0,671.6666666666661,454.5712890625,0.0,671.6666666666661,454.5712890625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-06-26,15500,15500.0,15505.0,15509.4,0.0,-5.0,-9.400390625,0.0,5.0,9.400390625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-06-26,17000,17000.0,17692.666666666668,17198.037,0.0,-692.6666666666679,-198.037109375,0.0,692.6666666666679,198.037109375,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-26,16000,15000.0,14752.5,15221.429,-1000.0,247.5,-221.4287109375,1000.0,247.5,221.4287109375,-1000.0,-6.25
Kerala,Malappuram,Thirurrangadi,Other,2014-06-27,15000,15000.0,14643.833333333334,14797.092,0.0,356.16666666666606,202.908203125,0.0,356.16666666666606,202.908203125,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-06-27,15500,15500.0,15505.0,15507.098,0.0,-5.0,-7.09765625,0.0,5.0,7.09765625,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-27,15000,15000.0,14799.833333333334,15017.337,0.0,200.16666666666606,-17.3369140625,0.0,200.16666666666606,17.3369140625,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-06-28,15000,15000.0,14619.666666666666,14576.174,0.0,380.33333333333394,423.826171875,0.0,380.33333333333394,423.826171875,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-28,15000,15000.0,14556.166666666666,14587.802,0.0,443.83333333333394,412.1982421875,0.0,443.83333333333394,412.1982421875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-06-28,15500,15500.0,15506.666666666666,15489.866,0.0,-6.66666666666606,10.1337890625,0.0,6.66666666666606,10.1337890625,0.0,0.0
Kerala,Malappuram,Parappanangadi,Other,2014-06-30,15000,15000.0,14574.5,14456.79,0.0,425.5,543.2099609375,0.0,425.5,543.2099609375,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-06-30,27000,28000.0,25980.0,26069.38,1000.0,2020.0,1930.619140625,1000.0,2020.0,1930.619140625,1000.0,3.7037037037037033
Kerala,Malappuram,Manjeri,Other,2014-06-30,15500,15500.0,15476.666666666666,15512.568,0.0,23.33333333333394,-12.568359375,0.0,23.33333333333394,12.568359375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-06-30,18000,18000.0,17506.666666666668,17723.35,0.0,493.3333333333321,276.650390625,0.0,493.3333333333321,276.650390625,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-06-30,15000,14500.0,14649.166666666666,14492.547,-500.0,-149.16666666666606,7.453125,500.0,149.16666666666606,7.453125,-500.0,-3.3333333333333335
Kerala,Malappuram,Parappanangadi,Other,2014-07-01,15000,14500.0,14732.5,15015.716,-500.0,-232.5,-515.7158203125,500.0,232.5,515.7158203125,-500.0,-3.3333333333333335
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-01,28000,26000.0,25973.333333333332,26018.156,-2000.0,26.66666666666788,-18.15625,2000.0,26.66666666666788,18.15625,-2000.0,-7.142857142857142
Kerala,Malappuram,Manjeri,Other,2014-07-01,15500,15500.0,15495.0,15535.966,0.0,5.0,-35.9658203125,0.0,5.0,35.9658203125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-01,18000,18000.0,17345.0,17752.354,0.0,655.0,247.646484375,0.0,655.0,247.646484375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-01,17000,1700.0,17667.666666666668,17242.123,-15300.0,-15967.666666666668,-15542.123046875,15300.0,15967.666666666668,15542.123046875,-15300.0,-90.0
Kerala,Malappuram,Thirurrangadi,Other,2014-07-01,14500,16500.0,14387.666666666666,14581.883,2000.0,2112.333333333334,1918.1171875,2000.0,2112.333333333334,1918.1171875,2000.0,13.793103448275861
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-02,26000,26000.0,25960.0,25956.277,0.0,40.0,43.72265625,0.0,40.0,43.72265625,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-02,18000,17500.0,17460.333333333332,17939.283,-500.0,39.66666666666788,-439.283203125,500.0,39.66666666666788,439.283203125,-500.0,-2.7777777777777777
Kerala,Malappuram,Parappanangadi,Other,2014-07-02,14500,15000.0,14744.5,14838.925,500.0,255.5,161.0751953125,500.0,255.5,161.0751953125,500.0,3.4482758620689653
Kerala,Malappuram,Thirurrangadi,Other,2014-07-02,16500,16000.0,15171.666666666666,16035.903,-500.0,828.3333333333339,-35.9033203125,500.0,828.3333333333339,35.9033203125,-500.0,-3.0303030303030303
Kerala,Malappuram,Manjeri,Other,2014-07-02,15500,15500.0,15491.666666666666,15515.952,0.0,8.33333333333394,-15.9521484375,0.0,8.33333333333394,15.9521484375,0.0,0.0
Kerala,Malappuram,Thirurrangadi,Other,2014-07-03,16000,15000.0,15755.666666666666,16008.211,-1000.0,-755.6666666666661,-1008.2109375,1000.0,755.6666666666661,1008.2109375,-1000.0,-6.25
Kerala,Malappuram,Parappanangadi,Other,2014-07-03,15000,15500.0,14862.5,15112.988,500.0,637.5,387.01171875,500.0,637.5,387.01171875,500.0,3.3333333333333335
Kerala,Malappuram,Manjeri,Other,2014-07-03,15500,15500.0,15491.666666666666,15512.37,0.0,8.33333333333394,-12.3701171875,0.0,8.33333333333394,12.3701171875,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-07-04,15500,15500.0,15491.666666666666,15512.37,0.0,8.33333333333394,-12.3701171875,0.0,8.33333333333394,12.3701171875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-04,1700,17000.0,14371.8,11569.167,15300.0,2628.2000000000007,5430.8330078125,15300.0,2628.2000000000007,5430.8330078125,15300.0,900.0
Kerala,Malappuram,Manjeri,Other,2014-07-05,15500,15500.0,15491.666666666666,15510.935,0.0,8.33333333333394,-10.9345703125,0.0,8.33333333333394,10.9345703125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-05,17500,18000.0,17161.666666666668,17238.938,500.0,838.3333333333321,761.0625,500.0,838.3333333333321,761.0625,500.0,2.857142857142857
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-05,26000,26000.0,25986.666666666668,25989.621,0.0,13.33333333333212,10.37890625,0.0,13.33333333333212,10.37890625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-07-07,15500,15500.0,15491.666666666666,15508.285,0.0,8.33333333333394,-8.28515625,0.0,8.33333333333394,8.28515625,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-07-08,15500,15500.0,15495.0,15513.148,0.0,5.0,-13.1484375,0.0,5.0,13.1484375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-08,17000,17000.0,16136.633333333333,16765.41,0.0,863.3666666666668,234.58984375,0.0,863.3666666666668,234.58984375,0.0,0.0
Kerala,Malappuram,Manjeri,Other,2014-07-09,15500,15500.0,15495.0,15543.879,0.0,5.0,-43.87890625,0.0,5.0,43.87890625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-10,17000,17000.0,17075.166666666668,16319.537,0.0,-75.16666666666788,680.462890625,0.0,75.16666666666788,680.462890625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-11,17000,17000.0,17081.833333333332,16497.39,0.0,-81.83333333333212,502.609375,0.0,81.83333333333212,502.609375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-12,17000,17000.0,17091.833333333332,16237.227,0.0,-91.83333333333212,762.7734375,0.0,91.83333333333212,762.7734375,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-12,18000,17000.0,17395.333333333332,17641.105,-1000.0,-395.3333333333321,-641.10546875,1000.0,395.3333333333321,641.10546875,-1000.0,-5.555555555555555
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-12,26000,26000.0,25986.666666666668,25960.062,0.0,13.33333333333212,39.9375,0.0,13.33333333333212,39.9375,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-14,17000,17600.0,17030.166666666668,16274.724,600.0,569.8333333333321,1325.2763671875,600.0,569.8333333333321,1325.2763671875,600.0,3.5294117647058822
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-14,17000,18000.0,17176.666666666668,17219.916,1000.0,823.3333333333321,780.083984375,1000.0,823.3333333333321,780.083984375,1000.0,5.88235294117647
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-14,26000,26000.0,25586.666666666668,24401.861,0.0,413.3333333333321,1598.138671875,0.0,413.3333333333321,1598.138671875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-15,26000,30000.0,25573.333333333332,24492.775,4000.0,4426.666666666668,5507.224609375,4000.0,4426.666666666668,5507.224609375,4000.0,15.384615384615385
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-15,17600,17600.0,17031.833333333332,16552.812,0.0,568.1666666666679,1047.1875,0.0,568.1666666666679,1047.1875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-15,18000,25000.0,17542.0,17336.152,7000.0,7458.0,7663.84765625,7000.0,7458.0,7663.84765625,7000.0,38.88888888888889
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-16,17600,16500.0,16698.0,14861.437,-1100.0,-198.0,1638.5634765625,1100.0,198.0,1638.5634765625,-1100.0,-6.25
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-20,16500,17500.0,17216.666666666668,16653.117,1000.0,283.3333333333321,846.8828125,1000.0,283.3333333333321,846.8828125,1000.0,6.0606060606060606
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-22,17500,17000.0,17298.666666666668,16894.586,-500.0,-298.6666666666679,105.4140625,500.0,298.6666666666679,105.4140625,-500.0,-2.857142857142857
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-23,17000,17000.0,17213.333333333332,16736.99,0.0,-213.33333333333212,263.009765625,0.0,213.33333333333212,263.009765625,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-24,30000,30000.0,25913.333333333332,26021.502,0.0,4086.666666666668,3978.498046875,0.0,4086.666666666668,3978.498046875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-24,17000,17000.0,17032.833333333332,16746.148,0.0,-32.83333333333212,253.8515625,0.0,32.83333333333212,253.8515625,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-24,25000,25500.0,19385.0,20265.084,500.0,6115.0,5234.916015625,500.0,6115.0,5234.916015625,500.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-25,17000,17500.0,16977.833333333332,16746.64,500.0,522.1666666666679,753.359375,500.0,522.1666666666679,753.359375,500.0,2.941176470588235
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-25,25500,25000.0,21163.333333333332,23298.674,-500.0,3836.666666666668,1701.326171875,500.0,3836.666666666668,1701.326171875,-500.0,-1.9607843137254901
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-25,30000,30000.0,25900.0,25786.86,0.0,4100.0,4213.140625,0.0,4100.0,4213.140625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-27,17500,17000.0,17360.333333333332,17142.205,-500.0,-360.3333333333321,-142.205078125,500.0,360.3333333333321,142.205078125,-500.0,-2.857142857142857
Jharkhand,Dhanbad,Dhanbad,Other,2014-07-30,17000,17500.0,16926.133333333335,16153.542,500.0,573.866666666665,1346.4580078125,500.0,573.866666666665,1346.4580078125,500.0,2.941176470588235
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-30,30000,29000.0,25860.0,25581.75,-1000.0,3140.0,3418.25,1000.0,3140.0,3418.25,-1000.0,-3.3333333333333335
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-30,25000,25500.0,21406.666666666668,22976.678,500.0,4093.333333333332,2523.322265625,500.0,4093.333333333332,2523.322265625,500.0,2.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-07-31,29000,31000.0,25866.666666666668,25600.158,2000.0,5133.333333333332,5399.841796875,2000.0,5133.333333333332,5399.841796875,2000.0,6.896551724137931
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-07-31,25500,26000.0,21800.0,23438.58,500.0,4200.0,2561.419921875,500.0,4200.0,2561.419921875,500.0,1.9607843137254901
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-01,31000,31000.0,25880.0,25548.45,0.0,5120.0,5451.55078125,0.0,5120.0,5451.55078125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-01,26000,26000.0,22251.666666666668,22822.21,0.0,3748.333333333332,3177.7890625,0.0,3748.333333333332,3177.7890625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-02,17500,17400.0,17246.666666666668,17227.459,-100.0,153.33333333333212,172.541015625,100.0,153.33333333333212,172.541015625,-100.0,-0.5714285714285714
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-03,17400,17000.0,17332.666666666668,17023.31,-400.0,-332.6666666666679,-23.310546875,400.0,332.6666666666679,23.310546875,-400.0,-2.2988505747126435
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-04,31000,31000.0,25820.0,25679.012,0.0,5180.0,5320.98828125,0.0,5180.0,5320.98828125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-04,26000,26000.0,22311.666666666668,22826.143,0.0,3688.333333333332,3173.857421875,0.0,3688.333333333332,3173.857421875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-06,31000,30500.0,25840.0,25964.773,-500.0,4660.0,4535.2265625,500.0,4660.0,4535.2265625,-500.0,-1.6129032258064515
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-06,26000,25500.0,22791.666666666668,25020.758,-500.0,2708.333333333332,479.2421875,500.0,2708.333333333332,479.2421875,-500.0,-1.9230769230769231
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-09,25500,25000.0,23773.333333333332,23367.023,-500.0,1226.6666666666679,1632.9765625,500.0,1226.6666666666679,1632.9765625,-500.0,-1.9607843137254901
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-09,30500,31000.0,25906.666666666668,25811.602,500.0,5093.333333333332,5188.3984375,500.0,5093.333333333332,5188.3984375,500.0,1.639344262295082
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-11,31000,31000.0,25880.0,26018.33,0.0,5120.0,4981.669921875,0.0,5120.0,4981.669921875,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-11,25000,25000.0,23570.0,23382.605,0.0,1430.0,1617.39453125,0.0,1430.0,1617.39453125,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-12,25000,26000.0,23473.333333333332,23433.773,1000.0,2526.666666666668,2566.2265625,1000.0,2526.666666666668,2566.2265625,1000.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-12,17000,17500.0,17174.0,16970.844,500.0,326.0,529.15625,500.0,326.0,529.15625,500.0,2.941176470588235
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-12,31000,31000.0,25880.0,25983.533,0.0,5120.0,5016.466796875,0.0,5120.0,5016.466796875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-13,31000,32000.0,25886.666666666668,25982.975,1000.0,6113.333333333332,6017.025390625,1000.0,6113.333333333332,6017.025390625,1000.0,3.225806451612903
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-13,26000,25500.0,23713.333333333332,23501.646,-500.0,1786.6666666666679,1998.353515625,500.0,1786.6666666666679,1998.353515625,-500.0,-1.9230769230769231
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-13,17500,17500.0,17399.333333333332,17436.383,0.0,100.66666666666788,63.6171875,0.0,100.66666666666788,63.6171875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-16,17500,17500.0,17307.666666666668,17149.002,0.0,192.33333333333212,350.998046875,0.0,192.33333333333212,350.998046875,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-22,32000,31500.0,25823.333333333332,25999.965,-500.0,5676.666666666668,5500.03515625,500.0,5676.666666666668,5500.03515625,-500.0,-1.5625
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-22,25500,25500.0,23790.0,24131.115,0.0,1710.0,1368.884765625,0.0,1710.0,1368.884765625,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-22,17500,17400.0,17473.666666666668,17497.088,-100.0,-73.66666666666788,-97.087890625,100.0,73.66666666666788,97.087890625,-100.0,-0.5714285714285714
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-23,17400,17000.0,17318.666666666668,16927.8,-400.0,-318.6666666666679,72.19921875,400.0,318.6666666666679,72.19921875,-400.0,-2.2988505747126435
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-26,17000,17000.0,17233.333333333332,16947.314,0.0,-233.33333333333212,52.685546875,0.0,233.33333333333212,52.685546875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-28,17000,17000.0,17333.666666666668,16991.578,0.0,-333.6666666666679,8.421875,0.0,333.6666666666679,8.421875,0.0,0.0
Jharkhand,Dhanbad,Dhanbad,Other,2014-08-29,17000,17000.0,17211.0,16906.49,0.0,-211.0,93.509765625,0.0,211.0,93.509765625,0.0,0.0
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-08-30,25500,26000.0,24136.666666666668,24182.58,500.0,1863.3333333333321,1817.419921875,500.0,1863.3333333333321,1817.419921875,500.0,1.9607843137254901
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-08-30,31500,32000.0,25803.333333333332,25968.967,500.0,6196.666666666668,6031.033203125,500.0,6196.666666666668,6031.033203125,500.0,1.5873015873015872
Jharkhand,Dhanbad,Dhanbad,Other,2014-09-01,17000,17500.0,17257.666666666668,17021.81,500.0,242.33333333333212,478.189453125,500.0,242.33333333333212,478.189453125,500.0,2.941176470588235
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-09-01,26000,26000.0,24433.333333333332,25659.93,0.0,1566.6666666666679,340.0703125,0.0,1566.6666666666679,340.0703125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-09-01,32000,31500.0,25900.0,26067.281,-500.0,5600.0,5432.71875,500.0,5600.0,5432.71875,-500.0,-1.5625
Jharkhand,Dhanbad,Dhanbad,Other,2014-09-03,17500,17000.0,17476.0,17550.443,-500.0,-476.0,-550.443359375,500.0,476.0,550.443359375,-500.0,-2.857142857142857
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-09-03,26000,26000.0,25236.666666666668,25885.107,0.0,763.3333333333321,114.892578125,0.0,763.3333333333321,114.892578125,0.0,0.0
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-09-03,31500,32000.0,25886.666666666668,25843.738,500.0,6113.333333333332,6156.26171875,500.0,6113.333333333332,6156.26171875,500.0,1.5873015873015872
Jharkhand,Deogarh,Madhupur,Assam C.T.C. Leaf,2014-09-04,32000,31000.0,25906.666666666668,25984.33,-1000.0,5093.333333333332,5015.669921875,1000.0,5093.333333333332,5015.669921875,-1000.0,-3.125
Jharkhand,Deogarh,Madhupur,C.T.C. Dust,2014-09-04,26000,25200.0,25256.666666666668,25846.795,-800.0,-56.66666666666788,-646.794921875,800.0,56.66666666666788,646.794921875,-800.0,-3.076923076923077
Jharkhand,Dhanbad,Dhanbad,Other,2014-09-06,17000,17000.0,17281.333333333332,16998.045,0.0,-281.3333333333321,1.955078125,0.0,281.3333333333321,1.955078125,0.0,0.0
